"","LPI_final","CI_low","CI_high","years","sim","label"
"209",0.484652094623482,0.383636272825298,0.605497342192101,2016,3,"60%"
"210",0.463195606031817,0.366065931234233,0.57974953641477,2017,3,"60%"
"211",0.417568535782264,0.328371122672756,0.526123391270545,2018,3,"60%"
"212",0.382604336544272,0.301158221922539,0.48271062520374,2019,3,"60%"
"213",0.382604336544272,0.301158221922539,0.48271062520374,2020,3,"60%"
"214",1,1,1,1950,4,"80%"
"215",1.00596307322404,1.0002132032453,1.016545231104,1951,4,"80%"
"216",1.01045551722004,1.00073408946449,1.02426356373124,1952,4,"80%"
"217",1.0144630662385,1.00167585403963,1.02846554160515,1953,4,"80%"
"218",1.00772495599852,0.993363175390241,1.02392492194709,1954,4,"80%"
"219",1.00748386581007,0.99226091082485,1.02360803839111,1955,4,"80%"
"220",1.00697737692861,0.990703485530058,1.02384780779667,1956,4,"80%"
"221",1.00399928971513,0.984526562793898,1.0225356971031,1957,4,"80%"
"222",1.00559085914662,0.985823770204311,1.02393760329366,1958,4,"80%"
"223",1.00718495158114,0.987425628821712,1.02575542728209,1959,4,"80%"
"224",1.00782275899943,0.987909215360732,1.0265140923741,1960,4,"80%"
"225",1.00846097031405,0.98870152323615,1.02686714844441,1961,4,"80%"
"226",1.00907610764479,0.988989434628406,1.02730972374284,1962,4,"80%"
"227",1.00974847815978,0.989548684100956,1.02821960857466,1963,4,"80%"
"228",1.00154285494995,0.973604441736443,1.02527603441426,1964,4,"80%"
"229",1.0067348853019,0.977238523759754,1.03183095132751,1965,4,"80%"
"230",1.00885882879142,0.97969273744826,1.03427413503162,1966,4,"80%"
"231",1.00787667880245,0.978330353124963,1.03547642271039,1967,4,"80%"
"232",1.00664516842454,0.977889376982166,1.0348338391946,1968,4,"80%"
"233",1.00854555996587,0.979242719975991,1.03681673378319,1969,4,"80%"
"234",1.0093653315301,0.979380461350741,1.03709413300451,1970,4,"80%"
"235",1.00904906163188,0.979637461838383,1.03744858003096,1971,4,"80%"
"236",1.00882692603912,0.979338993378904,1.03775045799684,1972,4,"80%"
"237",1.00864677386483,0.979714649008499,1.03778846178434,1973,4,"80%"
"238",1.00868520543123,0.979776318608393,1.0375109317823,1974,4,"80%"
"239",1.01019227405748,0.979394911587346,1.03924263308294,1975,4,"80%"
"240",1.00970875115698,0.978882904963677,1.03940606540421,1976,4,"80%"
"241",1.00922545969202,0.978107730115707,1.03911741523372,1977,4,"80%"
"242",1.00968817090144,0.978200947123971,1.03890006286996,1978,4,"80%"
"243",1.01020704676589,0.97867384249946,1.03994919611423,1979,4,"80%"
"244",1.01096405913003,0.978943104201066,1.04177093555978,1980,4,"80%"
"245",1.01431245798451,0.982925992602433,1.04611985159631,1981,4,"80%"
"246",1.01448345976325,0.981408380691105,1.04723876886752,1982,4,"80%"
"247",1.01465449037098,0.979194110515272,1.04991588499434,1983,4,"80%"
"248",1.01451862560287,0.978016499822642,1.0497322214626,1984,4,"80%"
"249",1.01673109738907,0.97977948873838,1.05320517258982,1985,4,"80%"
"250",1.0078706456643,0.96936907941204,1.04654877042156,1986,4,"80%"
"251",0.997464890743819,0.957498321263747,1.0399882847936,1987,4,"80%"
"252",0.9871665699826,0.943512931923953,1.02987256260648,1988,4,"80%"
"253",0.977642150419947,0.933043952082892,1.02202390003789,1989,4,"80%"
"254",0.967173944459612,0.922860868658605,1.01092679658578,1990,4,"80%"
"255",0.955767308534202,0.910271202402242,0.999127051584403,1991,4,"80%"
"256",0.950445489441182,0.90305860649495,0.993940324436468,1992,4,"80%"
"257",0.94508754388955,0.896973222957327,0.992554038784488,1993,4,"80%"
"258",0.944112918914655,0.89544137588711,0.99187870269379,1994,4,"80%"
"259",0.941931707361183,0.892558869608595,0.990963477946462,1995,4,"80%"
"260",0.939607503663563,0.887542039338824,0.991122952096521,1996,4,"80%"
"261",0.928094258983478,0.876456377831462,0.978531627114705,1997,4,"80%"
"262",0.915668136799602,0.864831052162102,0.966049860270494,1998,4,"80%"
"263",0.902121641439264,0.853260870275363,0.95143042036562,1999,4,"80%"
"264",0.888483964228326,0.838644406693869,0.936791784504122,2000,4,"80%"
"265",0.874156057590946,0.825492904825249,0.921450412269262,2001,4,"80%"
"266",0.862203104651481,0.812354720918725,0.910683250151933,2002,4,"80%"
"267",0.84580462715214,0.796953988966755,0.89414868213928,2003,4,"80%"
"268",0.828552074567584,0.779862772848861,0.874228811540816,2004,4,"80%"
"269",0.811651436078941,0.76353708053319,0.856499701925171,2005,4,"80%"
"270",0.790977212660829,0.743416570316578,0.835212132315363,2006,4,"80%"
"271",0.77028612684864,0.724226899753487,0.812949560420701,2007,4,"80%"
"272",0.748674539503838,0.703326034776253,0.790338235712097,2008,4,"80%"
"273",0.725416242998198,0.681717831395261,0.767829548267041,2009,4,"80%"
"274",0.699003136437783,0.656541384818675,0.739867581646197,2010,4,"80%"
"275",0.671068423864621,0.630345749998446,0.711039232942608,2011,4,"80%"
"276",0.640203235756335,0.600200609876097,0.678186182062259,2012,4,"80%"
"277",0.606311745716541,0.568439007943955,0.643450963876738,2013,4,"80%"
"278",0.574214425141949,0.537169607154059,0.612223360883462,2014,4,"80%"
"279",0.543816293137175,0.507272148019489,0.578993897023264,2015,4,"80%"
"280",0.510576482700348,0.475449382206114,0.544079121168204,2016,4,"80%"
"281",0.475352576647654,0.443101556897906,0.50689645005578,2017,4,"80%"
"282",0.441686343275264,0.411668745827773,0.471155961893742,2018,4,"80%"
"283",0.407460932159783,0.381101564669827,0.435912271599954,2019,4,"80%"
"284",0.407460932159783,0.381101564669827,0.435912271599954,2020,4,"80%"
"285",1,1,1,1950,5,"95%"
"286",0.99968015918279,0.99968015918279,0.99968015918279,1951,5,"95%"
"287",1.01654323824563,0.999360420663729,1.03402149400373,1952,5,"95%"
"288",1.03369077172407,0.999040784410098,1.06954253341963,1953,5,"95%"
"289",1.03209236631221,0.997495958587756,1.06788869010362,1954,5,"95%"
"290",1.03049643252912,0.995922974138993,1.06623740414052,1955,5,"95%"
"291",1.02890296655291,0.993193462829131,1.06458867157588,1956,5,"95%"
"292",1.02731196456759,0.991657678773162,1.06294248846135,1957,5,"95%"
"293",1.02572342276306,0.990124269514003,1.061331442485,1958,5,"95%"
"294",1.02413733733512,0.988593231379483,1.06095940416293,1959,5,"95%"
"295",1.02255370448547,0.987064560703111,1.0593188330175,1960,5,"95%"
"296",1.02269981814478,0.987203554317067,1.05869046060813,1961,5,"95%"
"297",1.00468500757429,0.954757717558323,1.04769998693039,1962,5,"95%"
"298",0.986987527068911,0.933635666742995,1.04039220636534,1963,5,"95%"
"299",0.972277914664001,0.911037294399086,1.02672877316914,1964,5,"95%"
"300",0.975165478853127,0.914772203122316,1.03176699836866,1965,5,"95%"
"301",0.978061618807289,0.917998146937444,1.03465253414743,1966,5,"95%"
"302",0.980966359995618,0.920665640169834,1.03728798620781,1967,5,"95%"
"303",0.982992130466743,0.922709372394872,1.04112529257126,1968,5,"95%"
"304",0.984642132543102,0.923390278159116,1.04480379489237,1969,5,"95%"
"305",0.986294904231512,0.9255297195658,1.0462775226749,1970,5,"95%"
"306",0.987015322740466,0.926382169382622,1.04718671576793,1971,5,"95%"
"307",0.987731263266782,0.925709972000084,1.04737263585986,1972,5,"95%"
"308",0.988447723107059,0.926124344312091,1.0484578230693,1973,5,"95%"
"309",0.988651608837976,0.925890258491662,1.04862143058722,1974,5,"95%"
"310",0.988855536624118,0.927424819171019,1.04800887883902,1975,5,"95%"
"311",0.989059506474159,0.926390412837893,1.04803414991078,1976,5,"95%"
"312",0.989263518396776,0.925973787631236,1.04782787170282,1977,5,"95%"
"313",0.98954640240663,0.925023711866374,1.04902619489217,1978,5,"95%"
"314",0.989915498381207,0.925356047115389,1.05140312018666,1979,5,"95%"
