"","trend_type","label","years","CI_high","CI_low","LPI_final","sim"
"125","Linear Decrease","40%",2002,0.723497024759515,0.457450846447386,0.587423749153418,"median"
"126","Linear Decrease","40%",2003,0.716377085966374,0.458393902219086,0.579450326848202,"median"
"127","Linear Decrease","40%",2004,0.708525925289525,0.457063267965963,0.571632749873928,"median"
"128","Linear Decrease","40%",2005,0.698618937142712,0.452523547772662,0.560150036258569,"median"
"129","Linear Decrease","40%",2006,0.672075098191829,0.424267363785525,0.547857855586109,"median"
"130","Linear Decrease","40%",2007,0.660160038703961,0.411837357895827,0.533774479363628,"median"
"131","Linear Decrease","40%",2008,0.649374290875158,0.409976642452807,0.525245846281462,"median"
"132","Linear Decrease","40%",2009,0.635043498355331,0.401986470023054,0.514748975123501,"median"
"133","Linear Decrease","40%",2010,0.627012192362912,0.398333280139116,0.506269796065916,"median"
"134","Linear Decrease","40%",2011,0.620532845198465,0.392676479912826,0.49834811736576,"median"
"135","Linear Decrease","40%",2012,0.600766922745433,0.386475026697406,0.488877943926763,"median"
"136","Linear Decrease","40%",2013,0.588122746539967,0.379022236234057,0.479502422310968,"median"
"137","Linear Decrease","40%",2014,0.577274823721426,0.364979921342454,0.466255041170913,"median"
"138","Linear Decrease","40%",2015,0.567786231869804,0.353171166572464,0.454074187820841,"median"
"139","Linear Decrease","40%",2016,0.547496005199869,0.34387101549945,0.44179895001311,"median"
"140","Linear Decrease","40%",2017,0.538141283462672,0.325666185990175,0.433154674997473,"median"
"141","Linear Decrease","40%",2018,0.528105508467106,0.321616882837462,0.424851961847331,"median"
"142","Linear Decrease","40%",2019,0.517418519184492,0.318500476509259,0.418460916076732,"median"
"143","Linear Decrease","40%",2020,0.526381421287024,0.316435982337223,0.414764787833006,"median"
"144","Linear Decrease","40%",2021,0.526381421287024,0.316435982337223,0.414764787833006,"median"
"145","Linear Decrease","60%",1950,1,1,1,"median"
"146","Linear Decrease","60%",1951,1.0967177901127,0.905588404089184,0.988028344809994,"median"
"147","Linear Decrease","60%",1952,1.13215416983812,0.876399795673764,0.996618775877921,"median"
"148","Linear Decrease","60%",1953,1.17456763365811,0.8746034493369,1.01105122356152,"median"
"149","Linear Decrease","60%",1954,1.20354931748884,0.878110296989504,1.02033173075675,"median"
"150","Linear Decrease","60%",1955,1.22773945231579,0.885855073724643,1.0252231590646,"median"
"151","Linear Decrease","60%",1956,1.20353278130238,0.878516761454234,1.01351361114345,"median"
"152","Linear Decrease","60%",1957,1.18982351592156,0.8686185990885,1.00306432547525,"median"
"153","Linear Decrease","60%",1958,1.180701676271,0.856647287366252,0.990313011452966,"median"
"154","Linear Decrease","60%",1959,1.16935149893718,0.837623222984339,0.981420932421241,"median"
"155","Linear Decrease","60%",1960,1.16561852745082,0.823829821535663,0.969407315522993,"median"
"156","Linear Decrease","60%",1961,1.16909036362851,0.812860267109815,0.956358468805138,"median"
"157","Linear Decrease","60%",1962,1.13579175989267,0.783239391185124,0.944758402577106,"median"
"158","Linear Decrease","60%",1963,1.12594022678326,0.777836848534873,0.941069975914645,"median"
"159","Linear Decrease","60%",1964,1.12407987425897,0.768732942146839,0.939522663576009,"median"
"160","Linear Decrease","60%",1965,1.12313383638876,0.768920410308767,0.93085525653408,"median"
"161","Linear Decrease","60%",1966,1.12626352311046,0.777520671115225,0.935820164720722,"median"
"162","Linear Decrease","60%",1967,1.11972921940032,0.751658694791465,0.922806103841693,"median"
"163","Linear Decrease","60%",1968,1.11412748741269,0.74518250896131,0.915561757966151,"median"
"164","Linear Decrease","60%",1969,1.104118249821,0.735396379035918,0.902405952988148,"median"
"165","Linear Decrease","60%",1970,1.0671566807327,0.721665031032099,0.882726783321278,"median"
"166","Linear Decrease","60%",1971,1.04112734038896,0.708826988614546,0.866158445865232,"median"
"167","Linear Decrease","60%",1972,1.02483621671534,0.699839121725864,0.860953957705667,"median"
"168","Linear Decrease","60%",1973,1.05171677045774,0.696984691488826,0.863338460062498,"median"
"169","Linear Decrease","60%",1974,1.04123993132382,0.687948051303564,0.851422134429892,"median"
"170","Linear Decrease","60%",1975,1.01269918366818,0.676259624300084,0.831463407631609,"median"
"171","Linear Decrease","60%",1976,0.995017952373216,0.658941221717976,0.81564060774399,"median"
"172","Linear Decrease","60%",1977,0.973132573562475,0.641881010791976,0.807747536561435,"median"
"173","Linear Decrease","60%",1978,0.961031833714492,0.623104106172522,0.794109630618842,"median"
"174","Linear Decrease","60%",1979,0.956622170952801,0.631550192460442,0.792701100012044,"median"
"175","Linear Decrease","60%",1980,0.94655281575429,0.627446784626075,0.783123902422024,"median"
"176","Linear Decrease","60%",1981,0.940954536682533,0.616395237036492,0.771309344751912,"median"
"177","Linear Decrease","60%",1982,0.940608805973852,0.607106672160634,0.760823184815812,"median"
"178","Linear Decrease","60%",1983,0.931894274343696,0.60477086265865,0.759696911796559,"median"
"179","Linear Decrease","60%",1984,0.931649094293997,0.602531223270473,0.755150916407299,"median"
"180","Linear Decrease","60%",1985,0.915376858704914,0.588859863834585,0.747044587613269,"median"
"181","Linear Decrease","60%",1986,0.915793802448167,0.583646628480942,0.738358323910552,"median"
"182","Linear Decrease","60%",1987,0.894982222650601,0.573887289201256,0.722445376651458,"median"
"183","Linear Decrease","60%",1988,0.866936039784036,0.55238690630975,0.701452958905698,"median"
"184","Linear Decrease","60%",1989,0.846029470618932,0.541384701925706,0.687430527062925,"median"
"185","Linear Decrease","60%",1990,0.825544901937911,0.526502843043085,0.668552915357867,"median"
"186","Linear Decrease","60%",1991,0.817404899001187,0.519648152052071,0.65757066554906,"median"
"187","Linear Decrease","60%",1992,0.82700114706079,0.524662554710587,0.664245907965274,"median"
"188","Linear Decrease","60%",1993,0.823820620504227,0.522506855365627,0.66141474397126,"median"
"189","Linear Decrease","60%",1994,0.827892059293591,0.518337550856908,0.659163287020056,"median"
"190","Linear Decrease","60%",1995,0.821338632573926,0.517274799885742,0.656081670551176,"median"
"191","Linear Decrease","60%",1996,0.797031171982383,0.492202719343439,0.630461387622385,"median"
"192","Linear Decrease","60%",1997,0.79271831349177,0.4929427222548,0.625045323827154,"median"
"193","Linear Decrease","60%",1998,0.798706255232254,0.48472044962417,0.624707537092341,"median"
"194","Linear Decrease","60%",1999,0.783385318661417,0.47548646036299,0.611464945229026,"median"
"195","Linear Decrease","60%",2000,0.760523714028573,0.456460465872448,0.598211653399754,"median"
"196","Linear Decrease","60%",2001,0.764144885307565,0.45947973132224,0.593019946257082,"median"
"197","Linear Decrease","60%",2002,0.753857619133737,0.455258499120708,0.588353673481868,"median"
